year,day,team1,team2,score1,score2,target
3014,19,100,293,243,309,False
3014,19,241,297,290,344,False
3014,19,313,300,162,282,False
3014,19,211,308,197,282,False
3014,19,309,17,290,228,True
3014,19,213,316,247,301,False
3014,19,322,310,270,216,True
3014,19,160,344,236,243,False
3014,19,125,350,166,286,False
3014,19,127,357,224,278,False
3014,19,358,97,340,154,True
3014,21,62,7,147,270,False
3014,21,11,192,325,305,True
3014,21,22,25,274,216,True
3014,21,187,32,270,332,False
3014,21,91,39,181,232,False
3014,21,47,274,359,294,True
3014,21,50,127,247,243,True
3014,21,52,27,313,232,True
3014,21,56,99,267,255,True
3014,21,59,144,313,205,True
3014,21,61,298,336,263,True
3014,21,190,66,178,294,False
3014,21,101,67,247,251,False
3014,21,281,68,243,301,False
3014,21,237,69,344,375,False
3014,21,77,221,208,205,True
3014,21,82,249,332,228,True
3014,21,109,89,189,274,False
3014,21,84,90,216,294,False
3014,21,253,96,243,340,False
3014,21,104,312,228,220,True
3014,21,247,105,321,359,False
3014,21,106,73,259,216,True
3014,21,111,315,325,185,True
3014,21,164,120,274,282,False
3014,21,121,114,232,201,True
3014,21,124,235,309,251,True
3014,21,137,267,309,208,True
3014,21,141,71,278,220,True
3014,21,143,342,297,247,True
3014,21,191,147,243,255,False
3014,21,284,150,255,274,False
3014,21,87,151,205,212,False
3014,21,152,263,305,278,True
3014,21,153,126,255,236,True
3014,21,116,157,267,402,False
3014,21,242,158,294,321,False
3014,21,283,163,317,328,False
3014,21,169,353,359,301,True
3014,21,180,304,332,270,True
3014,21,183,322,305,201,True
3014,21,184,355,228,193,True
3014,21,255,185,236,270,False
3014,21,76,194,178,247,False
3014,21,200,195,197,402,False
3014,21,5,204,174,228,False
3014,21,205,265,259,208,True
3014,21,48,206,270,301,False
3014,21,282,207,208,313,False
3014,21,217,132,301,267,True
3014,21,219,182,297,239,True
3014,21,85,224,274,332,False
3014,21,225,65,394,344,True
3014,21,232,239,328,236,True
3014,21,3,240,243,255,False
3014,21,291,248,251,309,False
3014,21,251,74,294,274,True
3014,21,196,256,263,340,False
3014,21,262,70,359,243,True
3014,21,266,97,270,239,True
3014,21,273,290,305,259,True
3014,21,112,275,216,294,False
3014,21,278,94,387,267,True
3014,21,286,31,220,185,True
3014,21,102,287,267,321,False
3014,21,347,289,267,278,False
3014,21,295,15,290,236,True
3014,21,140,302,321,332,False
3014,21,272,303,170,232,False
3014,21,329,314,197,270,False
3014,21,320,250,270,263,True
3014,21,44,321,274,321,False
3014,21,324,260,255,212,True
3014,21,325,276,328,290,True
3014,21,198,327,259,297,False
3014,21,12,338,278,290,False
3014,21,193,343,243,336,False
3014,21,358,60,301,201,True
3014,23,3,298,286,278,True
3014,23,10,292,247,216,True
3014,23,16,333,270,232,True
3014,23,24,223,263,247,True
3014,23,173,30,216,282,False
3014,23,33,171,379,274,True
3014,23,230,55,205,255,False
3014,23,56,94,294,255,True
3014,23,240,61,243,247,False
3014,23,257,93,290,325,False
3014,23,291,104,212,263,False
3014,23,118,8,325,212,True
3014,23,58,122,267,325,False
3014,23,129,323,344,282,True
3014,23,155,131,189,387,False
3014,23,134,95,239,189,True
3014,23,64,145,197,286,False
3014,23,157,138,325,205,True
3014,23,336,159,305,321,False
3014,23,174,244,247,224,True
3014,23,207,158,332,224,True
3014,23,201,209,243,251,False
3014,23,133,214,278,414,False
3014,23,354,220,255,282,False
3014,23,267,233,178,251,False
3014,23,312,248,267,286,False
3014,23,271,252,429,414,True
3014,23,99,278,259,263,False
3014,23,242,282,278,305,False
3014,23,296,165,282,267,True
3014,23,14,326,224,263,False
3014,23,331,311,301,220,True
3014,23,337,37,270,247,True
3014,23,349,86,317,263,True
3014,23,241,352,158,410,False
3014,23,357,110,305,282,True
3014,24,247,2,181,201,False
3014,24,12,182,313,239,True
3014,24,49,20,228,344,False
3014,24,357,24,208,239,False
3014,24,25,4,328,321,True
3014,24,43,211,286,239,True
3014,24,81,243,321,236,True
3014,24,110,223,270,267,True
3014,24,13,128,208,297,False
3014,24,181,177,321,332,False
3014,24,184,50,224,216,True
3014,24,299,195,278,348,False
3014,24,218,31,251,224,True
3014,24,219,190,251,216,True
3014,24,229,161,321,297,True
3014,24,92,251,270,328,False
3014,24,261,260,267,247,True
3014,24,328,265,220,278,False
3014,24,168,317,228,274,False
3014,24,78,344,228,232,False
3014,24,348,200,290,224,True
3014,24,67,351,216,236,False
3014,24,355,127,259,232,True
3014,24,360,57,274,185,True
3014,24,361,149,290,274,True
3014,26,7,150,301,255,True
3014,26,243,13,162,236,False
3014,26,14,47,278,247,True
3014,26,156,15,208,259,False
3014,26,33,95,317,286,True
3014,26,40,116,375,282,True
3014,26,281,42,255,282,False
3014,26,48,27,263,251,True
3014,26,63,105,344,278,True
3014,26,19,65,301,359,False
3014,26,128,81,255,305,False
3014,26,82,224,356,297,True
3014,26,216,96,197,394,False
3014,26,109,99,185,301,False
3014,26,89,108,251,294,False
3014,26,117,121,267,309,False
3014,26,124,147,267,243,True
3014,26,131,323,367,274,True
3014,26,196,132,251,290,False
3014,26,134,171,251,185,True
3014,26,145,155,309,239,True
3014,26,320,148,325,336,False
3014,26,154,62,270,232,True
3014,26,163,246,247,228,True
3014,26,229,166,236,352,False
3014,26,90,167,321,325,False
3014,26,172,17,325,243,True
3014,26,135,178,224,263,False
3014,26,181,168,325,270,True
3014,26,10,188,208,239,False
3014,26,45,198,232,274,False
3014,26,213,204,185,321,False
3014,26,210,38,309,243,True
3014,26,214,254,425,247,True
3014,26,123,222,371,406,False
3014,26,230,133,286,243,True
3014,26,318,231,205,239,False
3014,26,235,54,359,297,True
3014,26,152,245,239,255,False
3014,26,250,249,236,212,True
3014,26,253,71,212,193,True
3014,26,264,262,286,267,True
3014,26,280,268,178,224,False
3014,26,269,91,336,297,True
3014,26,271,159,363,309,True
3014,26,285,257,294,189,True
3014,26,288,232,383,336,True
3014,26,363,290,236,278,False
3014,26,192,297,154,421,False
3014,26,306,259,282,255,True
3014,26,317,177,263,243,True
3014,26,321,341,321,282,True
3014,26,22,329,263,274,False
3014,26,330,307,278,197,True
3014,26,334,335,301,336,False
3014,26,212,336,274,352,False
3014,26,80,338,224,278,False
3014,26,83,342,220,290,False
3014,26,347,356,340,313,True
3014,26,354,255,344,309,True
3014,26,362,64,379,189,True
3014,28,11,44,274,247,True
3014,28,13,161,336,325,True
3014,28,248,30,278,294,False
3014,28,39,176,305,251,True
3014,28,242,55,220,286,False
3014,28,69,67,356,294,True
3014,28,73,305,294,270,True
3014,28,52,78,255,297,False
3014,28,166,81,282,297,False
3014,28,85,164,236,220,True
3014,28,98,144,321,286,True
3014,28,186,101,286,332,False
3014,28,23,107,185,220,False
3014,28,311,122,255,282,False
3014,28,229,128,189,251,False
3014,28,142,219,336,178,True
3014,28,146,151,309,208,True
3014,28,324,157,185,263,False
3014,28,165,59,236,232,True
3014,28,287,183,216,232,False
3014,28,299,200,270,282,False
3014,28,118,207,232,344,False
3014,28,226,293,305,251,True
3014,28,187,228,162,286,False
3014,28,70,234,239,290,False
3014,28,237,153,356,313,True
3014,28,272,319,274,263,True
3014,28,120,283,220,232,False
3014,28,291,26,239,197,True
3014,28,295,112,383,259,True
3014,28,301,349,297,243,True
3014,28,310,302,290,394,False
3014,28,84,312,193,247,False
3014,28,313,211,267,259,True
3014,28,326,217,278,247,True
3014,28,339,86,267,201,True
3014,28,340,141,348,321,True
3014,28,72,344,294,321,False
3014,30,143,106,297,336,False
3014,30,111,343,286,274,True
3014,30,175,275,247,228,True
3014,30,314,180,205,263,False
3014,30,251,201,243,278,False
3014,30,51,256,158,243,False
3014,30,276,236,286,259,True
3014,30,325,260,232,193,True
3014,30,337,316,294,263,True
3014,31,190,2,154,224,False
3014,31,4,279,305,297,True
3014,31,95,22,220,259,False
3014,31,33,134,259,216,True
3014,31,339,39,301,325,False
3014,31,40,157,301,294,True
3014,31,49,216,278,236,True
3014,31,314,51,309,328,False
3014,31,64,269,394,383,True
3014,31,252,80,154,216,False
3014,31,96,99,197,251,False
3014,31,102,104,243,263,False
3014,31,116,138,282,220,True
3014,31,131,129,270,220,True
3014,31,143,316,282,274,True
3014,31,159,124,282,224,True
3014,31,168,150,278,197,True
3014,31,86,176,205,236,False
3014,31,276,201,236,243,False
3014,31,230,214,317,383,False
3014,31,233,126,216,158,True
3014,31,38,238,174,356,False
3014,31,251,236,317,282,True
3014,31,133,254,294,313,False
3014,31,220,255,212,236,False
3014,31,180,256,189,243,False
3014,31,198,271,290,305,False
3014,31,275,260,297,212,True
3014,31,349,293,328,352,False
3014,31,352,297,278,286,False
3014,31,300,208,394,336,True
3014,31,226,301,181,270,False
3014,31,111,303,243,282,False
3014,31,363,317,181,313,False
3014,31,323,155,309,251,True
3014,31,175,325,205,220,False
3014,31,334,171,255,212,True
3014,31,329,335,216,297,False
3014,31,337,106,325,294,True
3014,31,235,338,328,387,False
3014,31,345,348,205,282,False
3014,31,185,350,212,255,False
3014,31,145,362,251,301,False
3014,33,3,27,274,197,True
3014,33,212,10,193,282,False
3014,33,156,14,189,243,False
3014,33,75,16,259,344,False
3014,33,17,83,286,232,True
3014,33,242,19,224,243,False
3014,33,24,47,328,239,True
3014,33,281,29,282,290,False
3014,33,221,35,259,282,False
3014,33,39,303,313,274,True
3014,33,261,43,267,297,False
3014,33,247,44,270,336,False
3014,33,140,46,278,294,False
3014,33,53,93,267,247,True
3014,33,105,55,259,371,False
3014,33,58,100,282,263,True
3014,33,62,292,255,178,True
3014,33,204,66,239,286,False
3014,33,59,71,294,313,False
3014,33,200,72,193,379,False
3014,33,73,274,317,220,True
3014,33,354,79,228,309,False
3014,33,80,159,208,201,True
3014,33,82,210,294,251,True
3014,33,85,282,243,232,True
3014,33,321,90,336,344,False
3014,33,91,23,197,193,True
3014,33,95,171,274,224,True
3014,33,144,97,305,332,False
3014,33,109,307,375,356,True
3014,33,111,339,317,247,True
3014,33,254,116,278,309,False
3014,33,112,122,205,367,False
3014,33,132,136,243,212,True
3014,33,137,52,301,270,True
3014,33,133,138,270,286,False
3014,33,191,141,282,328,False
3014,33,145,129,251,228,True
3014,33,146,311,321,135,True
3014,33,147,284,251,228,True
3014,33,154,45,270,243,True
3014,33,230,157,205,247,False
3014,33,158,173,375,356,True
3014,33,283,164,267,297,False
3014,33,250,165,239,247,False
3014,33,188,174,197,212,False
3014,33,177,224,290,274,True
3014,33,41,178,228,297,False
3014,33,319,179,270,363,False
3014,33,2,185,220,228,False
3014,33,77,199,359,371,False
3014,33,308,209,259,286,False
3014,33,40,214,243,282,False
3014,33,218,163,270,220,True
3014,33,222,299,321,313,True
3014,33,223,364,336,290,True
3014,33,149,231,220,251,False
3014,33,232,262,425,305,True
3014,33,198,235,259,274,False
3014,33,239,126,294,201,True
3014,33,117,244,270,359,False
3014,33,245,160,325,205,True
3014,33,305,248,220,321,False
3014,33,124,252,205,278,False
3014,33,258,101,263,220,True
3014,33,264,186,294,236,True
3014,33,155,269,301,317,False
3014,33,338,271,232,286,False
3014,33,272,196,286,193,True
3014,33,87,278,259,313,False
3014,33,234,287,208,243,False
3014,33,288,211,325,243,True
3014,33,290,61,282,205,True
3014,33,296,32,278,212,True
3014,33,297,300,301,375,False
3014,33,312,139,325,278,True
3014,33,240,313,263,294,False
3014,33,125,315,212,216,False
3014,33,103,320,305,344,False
3014,33,322,267,359,294,True
3014,33,323,64,301,220,True
3014,33,205,324,259,305,False
3014,33,134,329,239,290,False
3014,33,89,333,236,305,False
3014,33,22,334,181,236,False
3014,33,33,335,332,367,False
3014,33,306,336,220,228,False
3014,33,343,176,282,267,True
3014,33,37,347,212,247,False
3014,33,190,350,100,274,False
3014,33,208,352,236,290,False
3014,33,353,195,328,297,True
3014,33,361,355,243,290,False
3014,33,358,108,263,189,True
3014,33,362,131,309,251,True
3014,35,257,7,220,290,False
3014,35,273,65,297,321,False
3014,35,84,81,166,301,False
3014,35,276,106,263,267,False
3014,35,12,142,278,294,False
3014,35,251,143,267,317,False
3014,35,48,148,208,274,False
3014,35,167,31,270,181,True
3014,35,180,175,232,259,False
3014,35,181,342,352,201,True
3014,35,183,357,282,267,True
3014,35,185,190,267,239,True
3014,35,201,337,267,263,True
3014,35,246,206,270,297,False
3014,35,340,226,220,348,False
3014,35,239,233,220,259,False
3014,35,67,237,309,348,False
3014,35,314,260,220,232,False
3014,35,70,265,251,297,False
3014,35,275,51,325,259,True
3014,35,92,285,259,356,False
3014,35,253,289,224,251,False
3014,35,316,236,270,228,True
3014,35,325,256,270,174,True
3014,35,350,2,274,239,True
3014,35,356,123,305,270,True
3014,37,296,3,251,259,False
3014,37,10,191,255,174,True
3014,37,42,13,158,290,False
3014,37,192,25,239,328,False
3014,37,53,267,267,220,True
3014,37,49,54,282,294,False
3014,37,63,97,359,208,True
3014,37,11,72,232,274,False
3014,37,173,104,267,309,False
3014,37,225,121,232,239,False
3014,37,122,57,332,305,True
3014,37,212,150,224,259,False
3014,37,259,152,251,270,False
3014,37,94,182,255,297,False
3014,37,193,17,313,259,True
3014,37,204,136,305,239,True
3014,37,59,223,243,363,False
3014,37,213,241,274,294,False
3014,37,278,98,297,267,True
3014,37,348,134,216,181,True
3014,37,153,349,267,325,False
3014,37,15,361,228,301,False
3014,38,14,249,228,201,True
3014,38,32,102,259,224,True
3014,38,38,45,263,228,True
3014,38,47,222,406,348,True
3014,38,245,55,224,236,False
3014,38,76,60,170,208,False
3014,38,27,65,263,282,False
3014,38,336,71,290,294,False
3014,38,81,358,317,224,True
3014,38,89,341,228,189,True
3014,38,291,96,185,274,False
3014,38,99,178,290,236,True
3014,38,345,101,247,286,False
3014,38,105,119,332,274,True
3014,38,74,114,193,197,False
3014,38,124,198,290,251,True
3014,38,129,52,313,189,True
3014,38,131,110,321,305,True
3014,38,146,292,239,201,True
3014,38,151,155,352,259,True
3014,38,22,172,317,402,False
3014,38,179,307,394,294,True
3014,38,220,135,236,185,True
3014,38,309,231,270,325,False
3014,38,31,238,205,309,False
3014,38,163,244,185,301,False
3014,38,258,354,313,297,True
3014,38,264,324,243,232,True
3014,38,266,216,224,123,True
3014,38,138,268,189,236,False
3014,38,23,286,243,286,False
3014,38,70,290,224,325,False
3014,38,199,297,228,359,False
3014,38,306,200,286,201,True
3014,38,318,312,278,301,False
3014,38,8,319,290,406,False
3014,38,331,208,325,294,True
3014,38,221,338,201,363,False
3014,38,171,352,170,425,False
3014,38,353,83,243,181,True
3014,40,12,68,352,251,True
3014,40,95,13,228,352,False
3014,40,16,181,363,352,True
3014,40,260,29,274,297,False
3014,40,30,176,297,247,True
3014,40,160,33,181,247,False
3014,40,205,43,263,286,False
3014,40,51,90,317,301,True
3014,40,49,58,270,305,False
3014,40,15,61,185,282,False
3014,40,69,56,301,263,True
3014,40,73,175,243,239,True
3014,40,77,294,328,270,True
3014,40,78,85,278,263,True
3014,40,164,100,220,255,False
3014,40,107,230,255,185,True
3014,40,108,75,224,181,True
3014,40,109,139,251,232,True
3014,40,19,116,247,270,False
3014,40,206,117,259,278,False
3014,40,118,64,305,224,True
3014,40,121,363,232,150,True
3014,40,41,127,201,251,False
3014,40,141,84,317,274,True
3014,40,94,142,189,336,False
3014,40,287,145,154,313,False
3014,40,147,48,228,212,True
3014,40,148,235,313,267,True
3014,40,211,161,158,263,False
3014,40,37,165,154,212,False
3014,40,128,168,236,267,False
3014,40,169,293,414,387,True
3014,40,174,6,321,286,True
3014,40,177,201,313,224,True
3014,40,281,207,185,220,False
3014,40,149,209,251,294,False
3014,40,210,282,309,290,True
3014,40,214,226,255,212,True
3014,40,339,236,236,255,False
3014,40,219,237,336,359,False
3014,40,239,240,282,301,False
3014,40,246,150,356,340,True
3014,40,218,248,278,356,False
3014,40,250,356,224,212,True
3014,40,251,212,325,224,True
3014,40,125,255,224,294,False
3014,40,158,261,216,301,False
3014,40,330,262,247,267,False
3014,40,156,269,208,228,False
3014,40,243,271,212,251,False
3014,40,276,44,356,201,True
3014,40,283,93,212,197,True
3014,40,154,285,216,263,False
3014,40,289,184,278,239,True
3014,40,311,300,236,379,False
3014,40,4,301,243,294,False
3014,40,303,295,274,224,True
3014,40,342,310,228,278,False
3014,40,242,316,205,309,False
3014,40,103,317,232,321,False
3014,40,323,305,251,236,True
3014,40,328,351,278,201,True
3014,40,344,334,251,297,False
3014,40,347,35,247,243,True
3014,40,87,357,220,278,False
3014,40,360,167,297,270,True
3014,40,224,362,263,359,False
3014,40,284,364,251,270,False
3014,42,304,17,267,274,False
3014,42,308,38,197,251,False
3014,42,348,50,228,243,False
3014,42,2,60,193,232,False
3014,42,66,266,301,201,True
3014,42,80,106,147,328,False
3014,42,111,286,270,251,True
3014,42,114,333,247,212,True
3014,42,152,170,251,181,True
3014,42,198,306,282,228,True
3014,42,143,232,297,309,False
3014,42,98,252,236,340,False
3014,42,86,265,220,255,False
3014,42,225,296,340,348,False
3014,42,241,302,301,305,False
3014,42,320,188,325,294,True
3014,42,325,228,255,212,True
3014,42,327,182,282,236,True
3014,42,335,275,352,340,True
3014,42,355,11,239,205,True
3014,44,185,68,352,387,False
3014,44,79,200,328,185,True
3014,44,82,69,375,286,True
3014,44,96,336,332,236,True
3014,44,99,291,278,228,True
3014,44,133,74,220,201,True
3014,44,135,233,274,247,True
3014,44,354,166,251,387,False
3014,44,8,186,220,321,False
3014,44,208,52,363,236,True
3014,44,237,310,332,325,True
3014,44,249,83,212,189,True
3014,44,257,62,290,228,True
3014,44,67,263,243,301,False
3014,44,297,318,379,270,True
3014,44,319,134,278,259,True
3014,44,24,350,247,259,False
3014,46,361,3,274,371,False
3014,46,4,268,243,236,True
3014,46,309,14,197,239,False
3014,46,231,16,197,239,False
3014,46,340,19,267,274,False
3014,46,299,22,294,305,False
3014,46,97,26,178,239,False
3014,46,29,262,352,313,True
3014,46,269,33,278,348,False
3014,46,35,313,282,220,True
3014,46,91,38,232,313,False
3014,46,39,226,251,178,True
3014,46,40,239,301,208,True
3014,46,41,78,270,255,True
3014,46,43,181,332,278,True
3014,46,46,140,317,263,True
3014,46,47,303,270,255,True
3014,46,150,48,212,251,False
3014,46,54,51,286,336,False
3014,46,55,276,328,286,True
3014,46,341,58,325,332,False
3014,46,65,59,282,294,False
3014,46,80,66,185,278,False
3014,46,69,200,267,166,True
3014,46,121,73,205,212,False
3014,46,171,75,181,228,False
3014,46,82,79,282,297,False
3014,46,81,72,305,282,True
3014,46,364,84,193,236,False
3014,46,102,89,236,255,False
3014,46,104,11,328,278,True
3014,46,93,107,189,236,False
3014,46,111,63,328,317,True
3014,46,114,124,251,119,True
3014,46,117,176,239,197,True
3014,46,119,155,309,263,True
3014,46,122,192,321,263,True
3014,46,125,126,267,274,False
3014,46,351,128,236,301,False
3014,46,129,127,282,181,True
3014,46,131,256,247,197,True
3014,46,134,83,220,174,True
3014,46,137,169,344,297,True
3014,46,141,218,263,251,True
3014,46,322,145,247,274,False
3014,46,210,151,313,332,False
3014,46,116,154,239,332,False
3014,46,175,157,170,181,False
3014,46,280,161,174,340,False
3014,46,163,212,332,224,True
3014,46,164,31,278,251,True
3014,46,360,165,247,305,False
3014,46,167,187,267,216,True
3014,46,94,170,228,247,False
3014,46,139,177,197,309,False
3014,46,315,178,147,290,False
3014,46,207,179,297,328,False
3014,46,193,180,236,301,False
3014,46,186,237,367,344,True
3014,46,188,64,301,193,True
3014,46,191,159,270,224,True
3014,46,61,194,228,278,False
3014,46,149,196,243,251,False
3014,46,211,209,290,232,True
3014,46,213,199,317,294,True
3014,46,146,214,297,332,False
3014,46,208,217,278,290,False
3014,46,343,219,236,247,False
3014,46,160,220,193,236,False
3014,46,221,266,263,224,True
3014,46,223,85,294,251,True
3014,46,224,32,348,309,True
3014,46,229,349,371,274,True
3014,46,109,230,247,278,False
3014,46,234,205,270,255,True
3014,46,238,305,301,201,True
3014,46,240,330,232,205,True
3014,46,247,242,232,239,False
3014,46,244,30,379,344,True
3014,46,132,245,232,274,False
3014,46,248,206,336,294,True
3014,46,27,251,282,313,False
3014,46,243,253,193,208,False
3014,46,254,345,286,270,True
3014,46,344,261,236,278,False
3014,46,264,158,243,216,True
3014,46,138,272,259,317,False
3014,46,273,7,290,274,True
3014,46,274,327,239,216,True
3014,46,316,278,259,290,False
3014,46,282,45,309,247,True
3014,46,37,284,208,220,False
3014,46,286,236,305,259,True
3014,46,287,153,201,185,True
3014,46,288,271,328,270,True
3014,46,292,71,270,166,True
3014,46,308,293,232,282,False
3014,46,289,304,286,301,False
3014,46,307,294,282,201,True
3014,46,8,310,286,340,False
3014,46,312,53,282,208,True
3014,46,319,249,309,259,True
3014,46,320,10,321,263,True
3014,46,323,120,336,321,True
3014,46,324,331,325,274,True
3014,46,326,342,309,220,True
3014,46,328,314,301,255,True
3014,46,265,329,251,274,False
3014,46,334,23,274,224,True
3014,46,335,110,356,305,True
3014,46,337,235,336,236,True
3014,46,321,339,197,251,False
3014,46,347,363,274,263,True
3014,46,348,267,278,185,True
3014,46,357,352,205,270,False
3014,46,353,255,340,313,True
3014,46,362,25,348,189,True
3014,47,12,301,301,259,True
3014,47,103,20,270,286,False
3014,47,87,106,263,251,True
3014,47,95,98,282,270,True
3014,47,99,259,236,174,True
3014,47,142,325,228,212,True
3014,47,174,285,255,181,True
3014,47,13,204,181,239,False
3014,47,283,225,243,259,False
3014,47,228,295,348,255,True
3014,47,252,100,278,255,True
3014,47,257,184,309,205,True
3014,47,118,260,259,313,False
3014,47,275,123,255,239,True
3014,47,60,290,166,259,False
3014,47,300,317,243,236,True
3014,47,168,333,294,328,False
3014,49,183,16,197,270,False
3014,49,24,190,317,193,True
3014,49,26,291,201,197,True
3014,49,35,246,332,305,True
3014,49,147,37,255,259,False
3014,49,71,313,270,259,True
3014,49,74,306,270,243,True
3014,49,182,86,208,251,False
3014,49,96,139,340,278,True
3014,49,298,131,278,325,False
3014,49,212,148,216,313,False
3014,49,173,49,359,356,True
3014,49,195,178,216,340,False
3014,49,198,191,224,239,False
3014,49,218,206,239,220,True
3014,49,17,221,263,340,False
3014,49,105,247,375,387,False
3014,49,342,310,274,267,True
3014,49,359,358,166,270,False
3014,51,10,124,255,208,True
3014,51,30,287,236,150,True
3014,51,31,117,305,278,True
3014,51,52,56,282,297,False
3014,51,347,62,251,305,False
3014,51,129,85,243,278,False
3014,51,90,167,305,282,True
3014,51,121,286,274,255,True
3014,51,305,122,216,259,False
3014,51,151,242,267,181,True
3014,51,172,325,239,224,True
3014,51,175,132,286,224,True
3014,51,33,177,236,255,False
3014,51,2,196,201,243,False
3014,51,208,207,274,239,True
3014,51,235,214,274,410,False
3014,51,143,223,228,263,False
3014,51,248,244,297,232,True
3014,51,340,254,340,344,False
3014,51,261,315,228,178,True
3014,51,271,289,328,290,True
3014,51,272,280,216,150,True
3014,51,297,51,294,270,True
3014,51,5,312,185,352,False
3014,51,339,322,259,150,True
3014,51,320,355,263,297,False
3014,51,3,357,224,263,False
3014,51,93,363,255,270,False
3014,53,13,75,297,147,True
3014,53,126,29,236,359,False
3014,53,40,351,278,220,True
3014,53,252,41,278,321,False
3014,53,138,43,286,452,False
3014,53,46,125,251,189,True
3014,53,72,50,263,290,False
3014,53,55,87,317,259,True
3014,53,27,59,212,282,False
3014,53,76,61,154,170,False
3014,53,330,69,247,294,False
3014,53,73,119,263,208,True
3014,53,7,74,232,274,False
3014,53,135,79,170,305,False
3014,53,84,193,228,224,True
3014,53,91,243,205,123,True
3014,53,97,96,201,352,False
3014,53,98,38,294,243,True
3014,53,120,100,274,282,False
3014,53,103,171,301,150,True
3014,53,114,106,208,220,False
3014,53,107,4,270,232,True
3014,53,110,109,278,259,True
3014,53,220,134,212,239,False
3014,53,141,155,325,201,True
3014,53,142,86,328,181,True
3014,53,145,364,228,201,True
3014,53,292,150,236,294,False
3014,53,158,153,201,297,False
3014,53,165,45,243,205,True
3014,53,173,102,290,228,True
3014,53,183,323,282,255,True
3014,53,225,282,297,224,True
3014,53,228,309,313,212,True
3014,53,229,294,232,178,True
3014,53,234,262,325,220,True
3014,53,82,238,263,282,False
3014,53,245,23,270,220,True
3014,53,249,302,340,313,True
3014,53,148,253,305,348,False
3014,53,263,260,154,232,False
3014,53,237,264,220,263,False
3014,53,295,274,251,274,False
3014,53,275,279,290,263,True
3014,53,250,278,251,305,False
3014,53,293,338,270,263,True
3014,53,300,217,340,278,True
3014,53,303,156,332,119,True
3014,53,324,219,321,286,True
3014,53,329,328,185,278,False
3014,53,356,333,220,274,False
3014,53,335,348,321,309,True
3014,53,200,341,247,325,False
3014,53,204,343,239,267,False
3014,53,111,350,181,197,False
3014,53,20,352,228,340,False
3014,53,362,66,305,255,True
3014,54,212,19,170,208,False
3014,54,22,187,259,243,True
3014,54,206,35,201,263,False
3014,54,39,78,205,178,True
3014,54,255,47,297,309,False
3014,54,63,218,267,232,True
3014,54,354,127,282,352,False
3014,54,281,136,255,286,False
3014,54,168,188,344,251,True
3014,54,154,191,212,282,False
3014,54,194,32,247,232,True
3014,54,251,210,297,344,False
3014,54,224,182,441,406,True
3014,54,195,231,220,267,False
3014,54,246,283,348,305,True
3014,54,48,257,201,263,False
3014,54,259,140,158,131,True
3014,54,298,269,367,394,False
3014,54,244,276,259,263,False
3014,54,306,296,178,267,False
3014,54,299,83,278,205,True
3014,54,360,334,255,274,False
3014,54,337,161,263,259,True
3014,54,353,160,267,243,True
3014,56,10,139,201,193,True
3014,56,242,57,208,236,False
3014,56,79,52,321,205,True
3014,56,159,133,263,356,False
3014,56,289,164,239,251,False
3014,56,233,313,282,228,True
3014,56,239,185,224,220,True
3014,56,264,330,313,236,True
3014,56,273,93,286,236,True
3014,56,138,310,247,270,False
3014,56,326,355,232,228,True
3014,56,155,338,220,294,False
3014,56,356,216,263,174,True
3014,58,2,241,297,205,True
3014,58,3,200,371,189,True
3014,58,4,211,352,205,True
3014,58,128,12,278,301,False
3014,58,13,64,232,166,True
3014,58,41,68,305,294,True
3014,58,256,50,216,274,False
3014,58,52,138,321,267,True
3014,58,364,56,208,297,False
3014,58,157,73,251,270,False
3014,58,194,76,205,267,False
3014,58,310,79,212,321,False
3014,58,81,176,367,259,True
3014,58,87,201,290,267,True
3014,58,91,22,278,239,True
3014,58,95,94,212,267,False
3014,58,99,163,367,212,True
3014,58,212,100,170,340,False
3014,58,348,108,193,278,False
3014,58,111,69,328,228,True
3014,58,280,122,189,282,False
3014,58,353,127,259,294,False
3014,58,53,129,201,239,False
3014,58,146,131,197,270,False
3014,58,132,23,228,185,True
3014,58,134,135,181,216,False
3014,58,182,136,270,305,False
3014,58,342,137,181,247,False
3014,58,77,142,255,325,False
3014,58,106,145,212,282,False
3014,58,148,62,301,247,True
3014,58,150,117,270,236,True
3014,58,154,92,348,297,True
3014,58,158,29,294,286,True
3014,58,354,160,263,282,False
3014,58,166,358,313,294,True
3014,58,165,169,263,321,False
3014,58,174,98,259,205,True
3014,58,40,177,236,263,False
3014,58,61,178,286,352,False
3014,58,179,316,294,259,True
3014,58,180,268,325,228,True
3014,58,245,181,243,282,False
3014,58,188,147,359,336,True
3014,58,48,191,228,232,False
3014,58,193,187,243,170,True
3014,58,195,47,394,383,True
3014,58,205,186,317,294,True
3014,58,260,207,181,220,False
3014,58,217,116,406,375,True
3014,58,221,344,251,243,True
3014,58,223,196,417,239,True
3014,58,225,74,301,228,True
3014,58,90,229,251,301,False
3014,58,230,171,286,189,True
3014,58,255,231,197,309,False
3014,58,232,328,290,247,True
3014,58,184,235,236,267,False
3014,58,236,271,344,332,True
3014,58,234,237,251,321,False
3014,58,238,349,290,286,True
3014,58,44,247,263,290,False
3014,58,248,293,352,344,True
3014,58,45,251,224,317,False
3014,58,287,258,205,236,False
3014,58,262,351,259,251,True
3014,58,265,263,282,243,True
3014,58,266,254,282,267,True
